id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4535789235209008,Jf12zlR6g,2605203293,坨子姐姐,#三十而已#一整部剧都没有让我有哭点的地方唯独最后大结局村长给顾佳送钱的时候太有泪点了最后有句话说得特别好愿我们什么时候都有而已的勇气,,,,三十而已,0,1,5,2020-08-08 23:18,iPhone客户端,,,
4535789231018085,Jf12z4gQJ,1228471860,我就是想要白得发光啊,#三十而已#基本属于烂剧。我原本想说“烂剧无疑”，但考虑到是国产剧及国产剧的普遍水准，于是放低了标准。国产剧其他的烂点都好说，最不能原谅的是普遍存在披着正能量、真善美的外衣，暗搓搓的传递黑暗价值观。这部剧整个看下来就是聪明能干也好，有所坚守也罢，反正啥啥都没用，过得好不好全凭运气。且，小三嘛，当一当也没关系。真是💩一样的价值观念输出。——樾潼#三十而已大结局#,,,,"三十而已,三十而已大结局",0,1,2,2020-08-08 23:18,iPhone客户端,,,
4535789188300552,Jf12uyPlS,1946513851,yxyyy226,#三十而已#从未想过自己的三十岁会是什么样奔跑压力慌张稳定舒适？未来有无限可能，愿每一个我们都保有而已的勇气。,,,,三十而已,0,3,0,2020-08-08 23:17,HUAWEI Mate 30 Pro,,,
4535065965758402,JeIe0oa1s,6293327907,视频选录记,#三十而已#【江疏影、童瑶、杨玏、毛晓彤、李泽锋】三姐妹在山间发表三十岁宣言，相约一起重新出发~三十岁并不可怕，一切都来得及，可怕的是心态！O网页链接,,,,三十而已,0,0,4,2020-08-06 23:24,微博视频号,,,
4535065952918083,JeIdZcf7R,1854630684,昵称是个sha,plkub.向左，叶变成菩提的刹那#三十而已#,,,,三十而已,0,1,0,2020-08-06 23:24,微博 weibo.com,['http://ww2.sinaimg.cn/large/6e8b6b1cly1ghcq82o4n9j20iw0iignb.jpg'],,
4535065940340590,JeIdY1qBo,5652556761,在路上-8925,……这个夏天一眨眼就这么过去了今天已经感觉到了凉爽明天立秋记得立秋吃饺子呦……#立秋##晚安心语##二十不惑##三十而已#,,,,"立秋,晚安心语,二十不惑,三十而已",1,0,2,2020-08-06 23:24,失眠签到超话,['http://ww4.sinaimg.cn/large/006axyelly1ghhi4s898bj30u00u076j.jpg'],,
4535065889737139,JeIdSER4D,2638791087,就爱薛先生,#二十不惑##三十而已##二十不惑三十而已#二十岁美好的年纪，人生展开全新篇章，有苦有甜，有纠结有看开，只有努力往前走才能二十不惑！三十岁人生另一个乐章，可能成家可能立业可能一事无成！但是那有怎样！努力向前走方能三十而已！,,,,"二十不惑,三十而已,二十不惑三十而已",0,1,0,2020-08-06 23:23,iPhone客户端,"['http://ww4.sinaimg.cn/large/9d48c1afgy1ghhi7ixic8j20hs0bmta5.jpg', 'http://ww2.sinaimg.cn/large/9d48c1afgy1ghhi7in0cbj20hs0bk0tr.jpg']",,
4535065860117807,JeIdQ0uE7,6529840711,怎么办要失去理智啦,#三十而已#最讨厌许幻山这样的人了（不论男女），从来不会在自己身上找原因。他对顾家说：“我是你养的第二个儿子吧。”试问，谁愿意把自己的另一半当儿子或者女儿养？这双向的，如果另一半足够成熟，顾家又何必要费心带大“两个儿子”。如果另一半足够成熟，哪还需要顾家天天在事业上给他擦屁股,,,,三十而已,0,0,0,2020-08-06 23:23,HUAWEI Mate30 Pro 5G,,,
4535065805337039,JeIdKmoph,3778036412,子墨_y,#三十而已#终于等到顾佳手撕绿茶，熬夜看完了，真解气！！！,,,,三十而已,0,1,0,2020-08-06 23:23,iPhone客户端,['http://ww1.sinaimg.cn/large/658d4487ly1ghdatl3fqkj20hs0m0q4s.jpg'],,
4535065796936478,JeIdJt6uG,1863558607,蜜纳朵,#三十而已#成长，不是为了让自己完美。30岁，努力追求想要的生活，不惧怕改变，成长自会发生。,,新乡,,三十而已,0,1,0,2020-08-06 23:23,HUAWEI Mate30 Pro 5G,"['http://ww3.sinaimg.cn/large/6f13a5cfly1ghhi7tjx3lj20v90hl0t7.jpg', 'http://ww3.sinaimg.cn/large/6f13a5cfly1ghhi7u6bwuj20v90hlmxl.jpg']",,
4535065734023565,JeIdDgSId,2105709085,Bunny速报,#三十而已#《三十而已》林有有是北京户口哎！而且是96年的～跑到上海去找“山渣叔”图什么？,,,,三十而已,0,1,0,2020-08-06 23:23,,['http://ww2.sinaimg.cn/large/7d82921dly1ghhi7tahzgj20j60b974x.jpg'],,
4535065714099343,JeIdBhcqr,1557241202,槐序十一C,#三十而已#距离三十岁之前的几年到底应该如何充实和沉淀自己应该怎样选择未来的生活,,,,三十而已,0,1,3,2020-08-06 23:23,iPhone XS,['http://ww4.sinaimg.cn/large/5cd19d72ly1ghhi6gumn0j216o1kwhdt.jpg'],,
4535065713847832,JeIdBg8ZO,1069053594,剧嫂,《#三十而已#》大结局挺让人无语而且还能猜到的那种，就不能让顾佳独自美丽吗？为什么要让她承担那么多，还卖房还债，作为绿茶的林有有却和没事人一样回了北京，真的这么多年过去了，类似于琼瑶电视剧思维还存在。#三十而已编剧回应大结局争议#O网页链接,,,,"三十而已,三十而已编剧回应大结局争议",0,0,0,2020-08-06 23:23,微博视频号,,,
4535065684222204,JeIdyhIo4,5688146331,僵小娱,#内地剧##剧综汇精彩#江疏影、童瑶、毛晓彤、张月共同出演的电视剧《三十而已》播出后，可以说每天都会有热点的话题产生。该剧不仅阵容强大，演员的演技也同样可圈可点。另外，这部剧也为颜值控们送出了福利，众多美女演员的出场也确实吸睛。其实，这些女星不仅擅长都市剧，还都是演古装戏的高手。那,,,,"内地剧,剧综汇精彩",18,83,99,2020-08-06 23:22,微博视频号,,"http://f.video.weibocdn.com/hCyw2Dwhlx07FqOuUJrG01041200aKwv0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1627548057&ssig=RihI3klNdE&KID=unistore,video",
4535065680551089,JeIdy2jmx,7462724702,长安牙人,#三十而已#金句。,,,,三十而已,0,1,1,2020-08-06 23:22,iPhone客户端,['http://ww4.sinaimg.cn/large/00892PBsgy1ghhi77wui8j30f50juwga.jpg'],,
4535065680547721,JeIdy2iud,2178391524,小凶许_Jing,#三十而已#人生路上肯定会遇到比自己身边伴侣更优秀更吸引你的人也一定会心动但忠诚是一种选择所以一个男人最重要的是责任感,,,,三十而已,0,4,1,2020-08-06 23:22,iPhone客户端,,,
4535065655379759,JeIdvmzwj,2835110371,唯一视觉希c,《三十而已》38集顾佳，那种痛，不经历就不会真的懂，因为身受感同过没想到我的人生经验竟像电视剧一样精彩，如此惊心动魄、牵动人心……不过我相信命运，所以感谢经历没有曾经的撕心裂肺，就没有今天的从容淡定女人永远要靠自己去创造自己想要的幸福，浪漫和美好，也可以自给自足独立，,,,,,0,2,5,2020-08-06 23:22,iPhone XS Max,"['http://ww4.sinaimg.cn/large/a8fc59e3gy1ghhgdqixc4j22ds1schdz.jpg', 'http://ww4.sinaimg.cn/large/a8fc59e3gy1ghhhnm2y0bj21sc2ds1l3.jpg']",,
4535065629168147,JeIdsCt3l,1986438935,折腾来折腾去也,看了这一集三十而已，说顾佳去了长沙，这背景明明是宁波外滩，而且这个酒吧是亿多瑞……#三十而已#,,,,三十而已,0,2,0,2020-08-06 23:22,iPhone客户端,"['http://ww1.sinaimg.cn/large/7666a717ly1ghhi3mt13hj21pc0yie8c.jpg', 'http://ww2.sinaimg.cn/large/7666a717ly1ghhi3x93qmj21pc0yix6w.jpg', 'http://ww4.sinaimg.cn/large/7666a717ly1ghhi62loazj21pc0yihe3.jpg', 'http://ww3.sinaimg.cn/large/7666a717ly1ghhi3ahm9fj21pc0yiqvd.jpg']",,
4535065612919982,JeIdrcfCu,7366553202,石家庄儿童牙医于凤娇医生,作为一名温柔的儿牙医生，我忍了但是我没忍住。🙊🙊友情提示：在人的唾液中有600多种不同的微生物细菌。温暖、黑暗的口腔，是病菌、病毒和其他菌类的理想生存环境。每天多次向口腔补充营养，营养残余常留在口腔的死角里，为病原体储存养料，唾液中自然也带着许多病原体，对他,,,,,0,0,3,2020-08-06 23:22,iPhone 6s,['http://ww4.sinaimg.cn/large/0082xj0ely1ghhi4om1zlj30c809rwff.jpg'],,
4535065604789529,JeIdqk5Yt,2755945317,Lu地平安,#三十而已#我真头疼这件外套我去年秋天买的一毛一样，以后穿还是不穿,,,,三十而已,0,15,8,2020-08-06 23:22,小米10 Pro,"['http://ww3.sinaimg.cn/large/a4446365gy1ghhi6zybdfj21t00u0twn.jpg', 'http://ww1.sinaimg.cn/large/a4446365gy1ghhi71dk8dj21t00u01kx.jpg', 'http://ww2.sinaimg.cn/large/a4446365gy1ghhi79npx8j22i04g01l9.jpg']",,
4535051414419603,JeHQxixJV,5363238224,芒果捞新剧,#段振宇第三次告白未果#同样是小狼狗同样是向不喜欢自己的女生告白多次段振宇这种尊重女生，选择放手的弟弟真的比大张旗鼓，当众逼宫的钟晓阳靠谱多了#二十不惑##三十而已#,,,,"段振宇第三次告白未果,二十不惑,三十而已",135,130,410,2020-08-06 22:26,华为手机,"['http://ww3.sinaimg.cn/large/005QXBgkly1ghhgk19zdfj30u03a3ni3.jpg', 'http://ww4.sinaimg.cn/large/005QXBgkly1ghhgk49ay8j30u03nlkag.jpg', 'http://ww2.sinaimg.cn/large/005QXBgkly1ghhgk5o8ihj30u03eb4qp.jpg', 'http://ww3.sinaimg.cn/large/005QXBgkly1ghhgk7eguaj30740no0tq.jpg', 'http://ww2.sinaimg.cn/large/005QXBgkly1ghhgk88dcwj30h40noju4.jpg', 'http://ww2.sinaimg.cn/large/005QXBgkly1ghhgk8tvq1j30ad0noabi.jpg']",,
4535051390294540,JeHQv1eCE,6179910933,颠覆你三观,【#三十而已#毛晓彤江疏影童瑶】林有有千不该万不该对一个孩子下手！因为，那是顾佳的底线！L颠覆你三观的微博视频,,,,三十而已,0,0,7,2020-08-06 22:26,微博视频号,,"http://f.video.weibocdn.com/UYxxX5mRlx07FpreKJrq01041200o65R0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627548058&ssig=OQ%2BFuGneHS&KID=unistore,video",
4535051301171634,JeHQm4UNk,7342036541,影快客,三十而已：撞见许幻山幽会林有有，王漫妮看呆了！#三十而已##剧综汇精彩##宝藏视频创造营#O网页链接,,,,"三十而已,剧综汇精彩,宝藏视频创造营",0,34,128,2020-08-06 22:25,iPhone客户端,,,
4535051273122667,JeHQjd6lB,2231657211,西瓜看电影Movie,【童瑶李泽锋《#三十而已#》第36-43集大结局！——顾佳提出离婚！许幻山突然变脸！诉说自己多年的委屈求全、家庭付出、活得不像男人！为自己出轨找理由开脱！！顾佳让他拉着行李滚蛋！！】顾佳回想起近段时间许幻山对自己的欺骗，再也不能忍，对许幻山提出离婚：“儿子给我，公司给你，房子卖掉一人一半。”许幻山求原谅，顾佳表示：“这事儿没法原谅，你出轨的时候怎么没想到儿子啊！”许幻山又突然翻脸，诉说自己多年来被轻视、被压抑：“你要不要做这么绝！你为什么总是这么咄咄逼人！我们每一件事情，每一步都是你定，那我是什么？你的附属品，万年配角？你总拿余光看着我！！”许幻山再说自己的付出：“我从最好的团队退出来，当了这个许总，你心里的蓝色烟花是这座楼的顶层，我只想做最美的烟花，难道我没有妥协？我没有牺牲吗？”许幻山再说自己的委屈：“大到公司发展、孩子的教育，小到我晚上吃不吃晚饭，我穿什么袜子不都是你做决定吗？我在你面前像不像个男人，我不是！许子言是你的小儿子，我是你的大儿子，对不对？”顾佳笑得凄凉：你终于说实话了，原来你一直这么看我啊！即便没有林有有，我们也过不下去了，是吧！我还一直活在美好婚姻的幻想中呢！这样正好，我们离婚吧，对我们来说都算是一种解脱！”顾佳收捡好许幻山行李让他离开：“我不想在这个家再看到你了！”L新剧不能停的微博视频,,,,三十而已,0,0,0,2020-08-06 22:25,微博视频号,,"http://f.video.weibocdn.com/YCIq3hB8lx07FlXYdTVu01041200wrZt0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627548058&ssig=XZ3GOh2M4g&KID=unistore,video",
4535051239566881,JeHQfE8Mx,7456717884,追剧快件,三十而已#电视剧##三十而已#顾佳实属太惨，被自己的男人带了绿帽子还要帮他结束婚外情，许幻山就像一个巨婴一样离开了顾佳什么都做不了#许幻山山渣#顾佳的气度真的令人佩服，这么理智冷静还能够做到这个份上的女性真的不多#心疼顾佳#视频来源见水印L追剧快件的微博视频,,,,"电视剧,三十而已,许幻山山渣,心疼顾佳",0,0,0,2020-08-06 22:25,三十而已超话,,"http://f.video.weibocdn.com/F1GUyDXDlx07FqKywLyw010412008L8h0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1627548058&ssig=rEFjawHASY&KID=unistore,video",
4535051176645808,JeHQ9rSSs,3021326093,吐扒哥style,当我男朋友看到顾佳和许幻山分手这一幕时，我好想打死他#三十而已##许幻山时间管理大师#L吐扒哥style的微博视频,,北京·京贸国际城,,"三十而已,许幻山时间管理大师",0,3,0,2020-08-06 22:25,幽默吐槽 · 视频社区,,"http://f.video.weibocdn.com/PtKLPLQclx07FqKxpJ3W01041200e85g0E010.mp4?label=mp4_ld&template=360x640.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1627548058&ssig=j3%2FurodAqx&KID=unistore,video",
4535051171146655,JeHQ94Oir,6060101287,流浪小小星球,其实对比陈屿，许幻山最大的问题就是不诚实。他和顾佳走到这一步使我更清晰地意识到婚姻中双方要相互坦诚。诚实是最可贵的品质，远比善良可贵。#三十而已##许幻山#,,,,"三十而已,许幻山",0,1,0,2020-08-06 22:25,HUAWEI Mate 30 5G,,,
4535051120809573,JeHQ43oBD,5883362883,最新影视综艺,#国产剧#《三十而已》悠悠的事情败露，顾佳质问蓝色烟花是为谁生产，许幻山心虚怒怼老婆疑神疑鬼#三十而已#L最新影视综艺的微博视频,,,,"国产剧,三十而已",0,0,2,2020-08-06 22:25,Android,,"http://f.video.weibocdn.com/000IxSalgx07FqKwsTaM01041200blLb0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627548058&ssig=lGPaA18gHr&KID=unistore,video",
4535051117401375,JeHQ3v3r1,5141524682,雷音王采集,#三十而已#陈屿离婚后的变化，我觉得真有点突兀，之前各种冷言冷屿，现在就各种吃醋，嘘寒问暖，为了晓芹的事各种上心，如果离婚了就能让人这么快转变过来的话，为啥结婚那么多年都是那副德行啊，也好歹给人家一个循序渐进的过程吧，果然不能太较真呦～你们都希不希望陈屿钟晓芹复婚？,,,,三十而已,0,1,1,2020-08-06 22:25,皮皮时光机,"['http://ww2.sinaimg.cn/large/005BXjrsly1ghhgjdebvuj30a00mmjs0.jpg', 'http://ww1.sinaimg.cn/large/005BXjrsly1ghhgjdm359j309106ywej.jpg', 'http://ww4.sinaimg.cn/large/005BXjrsly1ghhgjduaemj30a00iugly.jpg']",,
4535051108487825,JeHQ2zC4p,7161962323,电视剧三十而已,【瑟提黄金档】#三十而已#知道晓芹@毛晓彤的小说里有二人生活的影子，陈屿@杨玏迫不及待熬夜看完了整本书，并表示支持晓芹的新事业L电视剧三十而已的微博视频,,,"毛晓彤,杨玏",三十而已,55,32,512,2020-08-06 22:25,国产剧集 · 视频社区,,"http://f.video.weibocdn.com/HMAqeCwTlx07FqrBN11m01041200eqmo0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1627548058&ssig=TK9%2B%2FzYRl8&KID=unistore,video",
4535051099835845,JeHQ1FgKF,1978400405,Cindychen昕昕加油,把污染主页的前两条微博删掉了#三十而已#是不是只有我没看过？公众号和热搜推疯了啥也没看也被迫知道了结局我觉得挺无聊的三观和人设不懂这部剧要表达什么？总之我感觉现在的人就是闲的有时间不如锻炼一下身体嚼舌根不如含两粒Vc看剧不如闭眼舒缓刮淋巴做面部按摩自己好好生活它不香吗,,,,三十而已,0,3,0,2020-08-06 22:25,iPhone客户端,,,
4535051083846197,JeHQ0g8zr,5566683567,曰皿又_mz,#三十而已#整部剧记得最深的一句话漫妮说的要买就买真的二十岁穿的是款式三十岁穿的是品质太赞了👍,,,,三十而已,0,2,0,2020-08-06 22:24,前后2000万 OPPO R11,,,
4535051083330287,JeHQ0dYmj,7298757367,想偷只狗子,三十而已究竟是什么神器的电视剧，竟然让我姐和我妈对着电视大骂#三十而已#,,,,三十而已,0,1,0,2020-08-06 22:24,Android,['http://ww1.sinaimg.cn/large/007XWQd1ly1ghhgj145y7j304g0440sl.jpg'],,
4535051054228985,JeHPXhK9r,2760625663,芜幽ing,大火的#三十而已#是不是妥妥滴被顾佳圈粉了明明烟花厂办得很好为什么坚持要搞茶厂？因为茶厂就是她的退路告诉我们：越好越要学会居安思危,,,,三十而已,0,1,0,2020-08-06 22:24,OPPO K5,['http://ww4.sinaimg.cn/large/a48bcdffly1ghhgj3xlnfj20re1hck75.jpg'],,
4535051041386922,JeHPW5ONI,1231041241,勤俭败家的小白兔,【商品】格润湿巾婴儿手口专用80抽5包【下单】:格润湿巾婴儿手口专用80抽5包带盖新生儿宝宝防红pp学生湿纸巾【推荐】用过的都说好温和净肤，保护宝宝娇嫩肌肤~珍珠纹布面，加倍柔软，无荧光无香精，抑菌洁净，聪明妈妈的选择！这么低的价格，错过再等一年-------#A股大涨##三十而已#-------,,,,"A股大涨,三十而已",0,1,0,2020-08-06 22:24,手机微博触屏版,"['http://ww1.sinaimg.cn/large/496032d9ly1ghhgiw70aij20m80m8qbt.jpg', 'http://ww4.sinaimg.cn/large/496032d9ly1ghhgiy1ltqj20m80m8q8e.jpg', 'http://ww4.sinaimg.cn/large/496032d9ly1ghhgizlchhj20m80m80y2.jpg', 'http://ww3.sinaimg.cn/large/496032d9ly1ghhgj0l0uyj20m80m8goi.jpg', 'http://ww3.sinaimg.cn/large/496032d9ly1ghhgj2eh77j20m80m8n35.jpg']",,
4534330862603517,Jep6maVid,7241326782,剧料,#三十而已#结局：梁正贤求复合，王漫妮冷笑拒绝，你高攀不起！#剧综汇精彩#L扒料叔的微博视频,,,,"三十而已,剧综汇精彩",0,1,7,2020-08-04 22:43,微博视频号,,"http://f.video.weibocdn.com/JYBmnSnhlx07FlUL5t2E010412006MN50E010.mp4?label=mp4_ld&template=640x362.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627548059&ssig=h0co5CHmbw&KID=unistore,video",
4534330820932865,Jep6i3UGd,5528211076,鱼儿24160,呃，开看三十而已，发现见识过的这位可比林有有更高级更成功啊，什么舔冰淇淋啊这样的套路招数和于小姐比起来简直是弱爆了，于小姐被发现后的经典语录：我是正常成年单身女性约人开房怎么了……上床了都还能算普通朋友要常约饭的神操作也真是不理解啊，也不理解普通朋友怎么最后又变老公了......恭喜鱼梁洲于小姐喜获绿茶之王啊#三十而已##林有有##绿茶#,,襄阳,,"三十而已,林有有,绿茶",0,0,0,2020-08-04 22:42,iPhone客户端,,,
4534330804414728,Jep6giwti,2835256217,辛德瑞拉heechul20,#网易云回应网抑云##三十而已#你永远不知道个没有安全感的人有多难受，虽说自给自足，可是还是没有你个拥抱踏实。,,,,"网易云回应网抑云,三十而已",0,0,0,2020-08-04 22:42,小米9,,,
4534330779501447,Jep6dDRL9,5602660064,伟仔麻麻莉琴,妈耶，这笑容太治愈了#三十而已#,,运城,,三十而已,0,0,1,2020-08-04 22:42,OPPO随光而变R17 Pro,"['http://ww3.sinaimg.cn/large/0067abOUly1ghf5p57fm5j31t00u0k40.jpg', 'http://ww4.sinaimg.cn/large/0067abOUly1ghf5p5fw7uj31t00u0dsr.jpg', 'http://ww3.sinaimg.cn/large/0067abOUly1ghf5p5sqi8j31t00u0wpf.jpg', 'http://ww1.sinaimg.cn/large/0067abOUly1ghf5p7bhzsj31t00u0wpu.jpg', 'http://ww2.sinaimg.cn/large/0067abOUly1ghf5p623w0j31t00u0ak0.jpg', 'http://ww2.sinaimg.cn/large/0067abOUly1ghf5p6a9j5j31t00u0k28.jpg', 'http://ww2.sinaimg.cn/large/0067abOUly1ghf5p6kwqzj31t00u014w.jpg', 'http://ww3.sinaimg.cn/large/0067abOUly1ghf5p6w9gxj31t00u049v.jpg', 'http://ww3.sinaimg.cn/large/0067abOUly1ghf5p7rv9lj31t00u07in.jpg']",,
4534330778719493,Jep6dAAkZ,5745449626,糯米漫哆哆,这个结局太气人了，对顾佳太不公平。那么不要脸的林有有居然就那样走了，许幻山虽然做牢了，但是心里却得到解脱，最后还要顾佳给他善后。结局不是想要的#三十而已#L糯米漫哆哆的微博视频,,,,三十而已,0,1,0,2020-08-04 22:42,微博视频号,,"http://f.video.weibocdn.com/g3HOggJilx07FnzX4bV6010412003kgj0E010.mp4?label=mp4_ld&template=360x636.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1627548059&ssig=FEbLP3OUd2&KID=unistore,video",
4534330774788844,Jep6dk5Nq,6442660425,禅门智慧,#三十而已#，超越从前，一切从头，更好、更好。L禅门智慧的微博视频,,,,三十而已,2,3,7,2020-08-04 22:42,微博视频号,,"http://f.video.weibocdn.com/Tab98qU6lx07FnzX0f7G0104120019FJ0E010.mp4?label=mp4_ld&template=632x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627548059&ssig=xNsk%2FOK93i&KID=unistore,video",
4534330750145428,Jep6b0BPC,5908131057,颖子减脂营,#三十而已#羡慕顾佳的优秀，羡慕顾佳所拥有，但别忘了她最让人记住的是，30岁了生完孩子还那么瘦。#朴塑芙瑞塔#,,,,"三十而已,朴塑芙瑞塔",0,1,1,2020-08-04 22:42,HUAWEI P20,"['http://ww1.sinaimg.cn/large/006rPUMpgy1ghf5s61ux5j30hs0hb0t9.jpg', 'http://ww2.sinaimg.cn/large/006rPUMpgy1ghf5s6hr7ij30hm09374r.jpg', 'http://ww2.sinaimg.cn/large/006rPUMpgy1ghf5s6v3ulj30hs0ii3zx.jpg', 'http://ww2.sinaimg.cn/large/006rPUMpgy1ghf5s79i26j30hs0b9q3t.jpg', 'http://ww3.sinaimg.cn/large/006rPUMpgy1ghf5s7p3kfj30hg0hujss.jpg', 'http://ww4.sinaimg.cn/large/006rPUMpgy1ghf5s86tiuj30hs0l6q4f.jpg', 'http://ww2.sinaimg.cn/large/006rPUMpgy1ghf5s8lxdjj30hs09baab.jpg', 'http://ww2.sinaimg.cn/large/006rPUMpgy1ghf5s92hw1j30hs0gidh8.jpg', 'http://ww4.sinaimg.cn/large/006rPUMpgy1ghf5sa1y5ij30hs0atmyk.jpg']",,
4534330749370552,Jep6aDjHW,5817378115,清醒的晚风,#三十而已#追剧结束，发现这首好歌分享单曲KCanWeWorkItOut(@网易云音乐),,,网易云音乐,三十而已,0,1,0,2020-08-04 22:42,网易云音乐,,,
4534330690649176,Jep652ISA,1295009824,纳兰惊梦,#剧综fun映汇##三十而已#　《手撕绿茶、整治渣男，今年的暑期档古偶甜宠都得给现实爽剧让路》：随着童谣饰演的顾佳给林有有买了机票，送走了这位绿茶，许幻山因烟花厂出事而坐牢，顾佳卖房遣散了员工，《三十而已》这部引发了巨大关注的现实题材剧终于落下了帷幕。另外两位女主也得到各自相对圆满的结局：钟晓芹与陈屿幸福生活，而王漫妮决定出国读书，各自开启了新生活。O手撕绿茶、整治渣男，今年的暑期档古偶甜宠都得给现实爽剧让路,,,,"剧综fun映汇,三十而已",0,0,2,2020-08-04 22:42,微博 weibo.com,,,
4534330686185517,Jep64pX8p,1622605833,写个论文,#三十而已#《三十而已》这部剧之所以这么火，除了故事桥段和角色人设设计比较精彩之外，也离不开各位演员的出色表现。童瑶、江疏影、毛晓彤三位女主演，表现可圈可点，相比之下，男性角色在这部剧中是陪衬，所以没那么显...#新闻看点#O撞脸李亚鹏疑似叔侄，合作孙俪没火，《三十而已》演渣男却被骂红,,,,"三十而已,新闻看点",0,1,0,2020-08-04 22:42,新浪看点客户端,,,
4534330644237522,Jep60hMn8,6385541325,妮可Kimi-,#三十而已#烂尾的判断标准就是观众是否对结局满意，至少编剧前期挖的大坑后期没填上】《三十而已》大结局曝光之后，迎来了观众潮水般的口诛笔伐，其中吐槽的焦点在于林有有云淡风轻的全身而退，而顾佳不但自掏腰包给她买...#新闻看点#O三十而已的林有有火了，编剧为何要把林有有角色设计的如此生动？,,,,"三十而已,新闻看点",0,0,0,2020-08-04 22:42,新浪看点客户端,,,
4533971087799307,JefK4wIXh,6524418754,我有剧你有网,#idoltube#姜辰@毛毅跟王漫妮说这是他特地为她制作的，王漫妮却直面告诉他两人没有可能了，最后一次二人直面情感，最后一瓶咖啡豆#三十而已#L毛毅的微博视频,,,毛毅,"idoltube,三十而已",0,0,0,2020-08-03 22:53,微博视频号,,"http://f.video.weibocdn.com/sb5jAQfBlx07FlXbaRy001041200gwkN0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1627548063&ssig=2zX2EJ2FLi&KID=unistore,video",
4533971072063878,JefK38EUm,5111339189,猫丸酱w,乌鸡鲅鱼，签个离婚协议，许幻山你磨磨唧唧磨磨唧唧个屁，就邪了门了，这下顾佳要跟着一起赔钱了#三十而已#L猫丸酱w的微博视频,,,,三十而已,28,105,1837,2020-08-03 22:53,微博视频号,,"http://f.video.weibocdn.com/000vNjFLgx07FlZNcwlp0104120047Pk0E010.mp4?label=mp4_ld&template=644x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627548063&ssig=5RRFdn0a93&KID=unistore,video",
4533971067873831,JefK2x2lh,7441227695,人间至味孟婆汤,#三十而已##三十而已#结局有点过于温和林有有落得个一身轻松当小三每天住着豪华house小三当不下去了，连机票钱都不用出，还是顾佳直接送飞机票顾佳却落得个人才两空哎(来找我可以帮大家免费续命，提前结束这糟心的过程)#男生如何对付林有有##脑洞三十而已大结局#,,,,"三十而已,男生如何对付林有有,脑洞三十而已大结局",0,0,0,2020-08-03 22:53,全屏双摄 OPPO A5,,,
4533971059475207,JefK1DKVV,5156607898,仙女座新系,#三十而已#,,,,三十而已,0,0,0,2020-08-03 22:53,荣耀V30 PRO 5G,['http://ww4.sinaimg.cn/large/005CYBh8ly1ghe0hfpjlxj30qo06tt96.jpg'],,
4533971058959854,JefK1BARM,5588704083,秦家小春,#三十而已#戳我心里了。长大的一个重要标志，就是把好听的话都说与外人听，那些伤人难听的，或者沉默不语的，都是说给最亲近的人。,,,,三十而已,0,0,0,2020-08-03 22:53,荣耀30 Pro 5G,,,
4533971046110261,JefK0pDyB,3103501193,冰舞冷月,#脑洞三十而已大结局##三十而已#羽生结弦新世界记录冰上的王者。看比赛视频转圈看的我都晕,,,,"脑洞三十而已大结局,三十而已",0,0,0,2020-08-03 22:53,小米9,['http://ww3.sinaimg.cn/large/b8fbab89ly1ghe0hrrozuj20ku0nc0uq.jpg'],,
